,alpha,n,van_bau,efron_bau,strat_bau,ps_min_bau,pm_bau,pm_kk,pm_kk_pbs,van_linear,efron_lin,strat_lin,ps_min_lin,pm_lin,pm_lin_kk,pm_lin_kk_pbs,van_exact,efron_exact,strat_exact,ps_min_exact,pm_exact,pm_kk_exact
res_end_prop_avg,0.05,100,NA,NA,NA,NA,0.19218,0.19432,0.19296,NA,NA,NA,NA,0.19512,0.19434,0.19258,NA,NA,NA,NA,0.19296,0.19308
ssqr_over_sum,0.05,100,NA,NA,NA,NA,NA,0.333849596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.05,100,NA,NA,NA,NA,NA,0.49553898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.05,100,NA,NA,NA,NA,NA,0.006238075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.05,100,NA,NA,NA,NA,NA,0.488641667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.05,100,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.075,100,0.792154227,0.785751071,0.397784078,0.38803789,0.454345144,0.450071709,0.458500181,0.811506267,0.817718912,0.384993899,0.378710634,0.480916144,0.448376251,0.469768086,0.822552541,0.805184761,0.81070879,0.807601675,0.439164798,0.472328034
avg_max_ks_stat,0.075,100,0.165974962,0.163490499,0.121534519,0.119622381,0.115796321,0.114970359,0.115640313,0.168936599,0.164037781,0.120006218,0.118711702,0.118220314,0.114497233,0.11606331,0.166026153,0.164069891,0.164269516,0.163811588,0.114629426,0.116770452
avg_beta_T,0.075,100,-0.006148718,0.01783235,-0.000899555,-0.003736218,-0.000876563,0.003297339,NA,0.002581006,0.012184719,0.025737527,0.01934291,-0.002919337,-0.006590772,-0.00899637,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.075,100,0.269099489,0.27384566,0.293702968,0.279125773,0.277860779,0.282835604,NA,0.297201153,0.278033102,0.27096999,0.268592641,0.282726074,0.289764962,0.310718636,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.075,100,0.342664853,0.340729782,0.363445242,0.345413513,0.349877342,0.352984685,NA,0.372693633,0.346209729,0.334732284,0.33784548,0.351689553,0.364426708,0.390224869,NA,NA,NA,NA,NA,NA
power,0.075,100,0.049,0.035,0.056,0.046,0.054,0.064,0.053427419,0.066,0.04,0.038,0.041,0.041,0.062,0.477,0.052,0.055,0.051,0.04,0.048,0.044176707
pct_trt_diff,0.075,100,0.04138,0.00684,0.00787,0.00304,0.01442,0.01495,0.01466,0.0391,0.00639,0.00748,0.003,0.01464,0.01468,0.01446,0.04037,0.00653,0.00798,0.00281,0.01444,0.0142
res_end_prop_avg,0.075,100,NA,NA,NA,NA,0.1412,0.14086,0.14084,NA,NA,NA,NA,0.14122,0.1407,0.142,NA,NA,NA,NA,0.14136,0.14066
ssqr_over_sum,0.075,100,NA,NA,NA,NA,NA,0.32972006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.075,100,NA,NA,NA,NA,NA,0.494513074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.075,100,NA,NA,NA,NA,NA,-0.002997172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.075,100,NA,NA,NA,NA,NA,0.507439988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.075,100,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.1,100,0.792154227,0.785751071,0.397784078,0.38803789,0.443911674,0.437857196,0.439723809,0.811506267,0.817718912,0.384993899,0.378710634,0.417772609,0.440888575,0.430272281,0.822552541,0.805184761,0.81070879,0.807601675,0.438684537,0.452853878
avg_max_ks_stat,0.1,100,0.165974962,0.163490499,0.121534519,0.119622381,0.117994277,0.116189074,0.116151172,0.168936599,0.164037781,0.120006218,0.118711702,0.114411947,0.117629544,0.116065727,0.166026153,0.164069891,0.164269516,0.163811588,0.11635019,0.117391717
avg_beta_T,0.1,100,-0.006148718,0.01783235,-0.000899555,-0.003736218,-0.005407187,0.007396825,NA,0.002581006,0.012184719,0.025737527,0.01934291,0.008969101,-0.002936716,0.013909471,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.1,100,0.269099489,0.27384566,0.293702968,0.279125773,0.280477359,0.279504705,NA,0.297201153,0.278033102,0.27096999,0.268592641,0.284859445,0.286712101,0.305398797,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.1,100,0.342664853,0.340729782,0.363445242,0.345413513,0.352902315,0.354871394,NA,0.372693633,0.346209729,0.334732284,0.33784548,0.356590166,0.366223382,0.385817182,NA,NA,NA,NA,NA,NA
power,0.1,100,0.049,0.035,0.056,0.046,0.057,0.063,0.074380165,0.066,0.04,0.038,0.041,0.05,0.071,0.499,0.052,0.055,0.051,0.04,0.048,0.044193217
pct_trt_diff,0.1,100,0.04138,0.00684,0.00787,0.00304,0.01335,0.01271,0.01369,0.0391,0.00639,0.00748,0.003,0.01329,0.01324,0.01268,0.04037,0.00653,0.00798,0.00281,0.01267,0.0133
res_end_prop_avg,0.1,100,NA,NA,NA,NA,0.1117,0.11094,0.1126,NA,NA,NA,NA,0.11234,0.11208,0.1107,NA,NA,NA,NA,0.11136,0.11296
ssqr_over_sum,0.1,100,NA,NA,NA,NA,NA,0.32252768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.1,100,NA,NA,NA,NA,NA,0.498738375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.1,100,NA,NA,NA,NA,NA,-0.001521537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.1,100,NA,NA,NA,NA,NA,0.503339996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.1,100,NA,NA,NA,NA,NA,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.2,100,0.792154227,0.785751071,0.397784078,0.38803789,0.38367321,0.398547784,0.372194835,0.811506267,0.817718912,0.384993899,0.378710634,0.389386753,0.380473388,0.389703891,0.822552541,0.805184761,0.81070879,0.807601675,0.388319568,0.387014086
avg_max_ks_stat,0.2,100,0.165974962,0.163490499,0.121534519,0.119622381,0.122453461,0.121672535,0.121973383,0.168936599,0.164037781,0.120006218,0.118711702,0.122082429,0.121772716,0.122861963,0.166026153,0.164069891,0.164269516,0.163811588,0.12103369,0.119689786
avg_beta_T,0.2,100,-0.006148718,0.01783235,-0.000899555,-0.003736218,-0.006011324,0.014829475,NA,0.002581006,0.012184719,0.025737527,0.01934291,-0.011930011,-0.006473646,0.004052078,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.2,100,0.269099489,0.27384566,0.293702968,0.279125773,0.268081356,0.302792423,NA,0.297201153,0.278033102,0.27096999,0.268592641,0.267499049,0.300502401,0.282372959,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.2,100,0.342664853,0.340729782,0.363445242,0.345413513,0.336374881,0.395979691,NA,0.372693633,0.346209729,0.334732284,0.33784548,0.33794013,0.372213477,0.350364221,NA,NA,NA,NA,NA,NA
power,0.2,100,0.049,0.035,0.056,0.046,0.038,0.087,0.070015221,0.066,0.04,0.038,0.041,0.043,0.066,0.214,0.052,0.055,0.051,0.04,0.053,0.050075873
pct_trt_diff,0.2,100,0.04138,0.00684,0.00787,0.00304,0.00941,0.00969,0.00937,0.0391,0.00639,0.00748,0.003,0.00876,0.00925,0.00926,0.04037,0.00653,0.00798,0.00281,0.00904,0.00926
res_end_prop_avg,0.2,100,NA,NA,NA,NA,0.05786,0.05894,0.05832,NA,NA,NA,NA,0.05784,0.05892,0.05822,NA,NA,NA,NA,0.05912,0.05854
ssqr_over_sum,0.2,100,NA,NA,NA,NA,NA,0.302528462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.2,100,NA,NA,NA,NA,NA,0.509280348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.2,100,NA,NA,NA,NA,NA,-0.010565639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.2,100,NA,NA,NA,NA,NA,0.519810348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.2,100,NA,NA,NA,NA,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.05,200,0.786637784,0.767806893,0.377292418,0.368569608,0.41846535,0.424977731,0.416737144,0.812654036,0.825801984,0.373068513,0.361293758,0.414961813,0.413439573,0.417596844,0.805997563,0.798620171,0.82778107,0.826891731,0.426311625,0.423493968
avg_max_ks_stat,0.05,200,0.118312688,0.117428467,0.085485503,0.08489731,0.078072054,0.078362927,0.077778657,0.119382965,0.118965377,0.086500093,0.085697901,0.077283426,0.07698329,0.078415247,0.119960483,0.119286576,0.119871472,0.117665887,0.077783975,0.077101787
avg_beta_T,0.05,200,0.003720637,-0.022597957,-0.00224544,-0.004578036,-0.008258268,-0.011330318,NA,0.012886954,0.008099458,-0.007202856,-0.005221052,-0.003398002,-0.01786276,0.011706381,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.05,200,0.190949467,0.192846358,0.190697113,0.195697191,0.200854949,0.204999282,NA,0.198733567,0.202143625,0.19398947,0.20656573,0.196931835,0.195723784,0.21857486,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.05,200,0.242052716,0.244402036,0.237016019,0.249870908,0.251719007,0.255212681,NA,0.249854127,0.249366846,0.242762815,0.262593886,0.245699817,0.245955154,0.27065352,NA,NA,NA,NA,NA,NA
power,0.05,200,0.054,0.054,0.045,0.059,0.063,0.067,0.05,0.052,0.053,0.042,0.064,0.053,0.053,0.545,0.045,0.06,0.05,0.056,0.041,0.057057057
pct_trt_diff,0.05,200,0.02685,0.00345,0.00381,0.001485,0.00942,0.009145,0.00964,0.02798,0.003205,0.00387,0.001535,0.00908,0.00961,0.009235,0.028535,0.003485,0.00397,0.001635,0.00916,0.0095
res_end_prop_avg,0.05,200,NA,NA,NA,NA,0.11474,0.11546,0.11528,NA,NA,NA,NA,0.11457,0.11474,0.11474,NA,NA,NA,NA,0.11525,0.11395
ssqr_over_sum,0.05,200,NA,NA,NA,NA,NA,0.33098104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.05,200,NA,NA,NA,NA,NA,0.495725165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.05,200,NA,NA,NA,NA,NA,0.000486251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.05,200,NA,NA,NA,NA,NA,0.50016635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.05,200,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.075,200,0.786637784,0.767806893,0.377292418,0.368569608,0.381413748,0.399455219,0.368933952,0.812654036,0.825801984,0.373068513,0.361293758,0.384648063,0.380131893,0.381675542,0.805997563,0.798620171,0.82778107,0.826891731,0.384298329,0.382393108
avg_max_ks_stat,0.075,200,0.118312688,0.117428467,0.085485503,0.08489731,0.078553788,0.078603208,0.077825244,0.119382965,0.118965377,0.086500093,0.085697901,0.078654056,0.077908493,0.078239955,0.119960483,0.119286576,0.119871472,0.117665887,0.078380189,0.078866283
avg_beta_T,0.075,200,0.003720637,-0.022597957,-0.00224544,-0.004578036,-0.006967447,0.009478336,NA,0.012886954,0.008099458,-0.007202856,-0.005221052,-0.006452562,-0.01145805,0.002358971,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.075,200,0.190949467,0.192846358,0.190697113,0.195697191,0.192810473,0.203218169,NA,0.198733567,0.202143625,0.19398947,0.20656573,0.194126582,0.196302033,0.203465557,NA,NA,NA,NA,NA,NA
std_err_beta_T,0.075,200,0.242052716,0.244402036,0.237016019,0.249870908,0.244484006,0.256755284,NA,0.249854127,0.249366846,0.242762815,0.262593886,0.243911927,0.247659084,0.255722191,NA,NA,NA,NA,NA,NA
power,0.075,200,0.054,0.054,0.045,0.059,0.049,0.067,0.050200803,0.052,0.053,0.042,0.064,0.044,0.049,0.629,0.045,0.06,0.05,0.056,0.039,0.062374245
pct_trt_diff,0.075,200,0.02685,0.00345,0.00381,0.001485,0.008125,0.007785,0.00793,0.02798,0.003205,0.00387,0.001535,0.00817,0.00815,0.007865,0.028535,0.003485,0.00397,0.001635,0.00825,0.00806
res_end_prop_avg,0.075,200,NA,NA,NA,NA,0.08236,0.08211,0.08174,NA,NA,NA,NA,0.08254,0.08266,0.08211,NA,NA,NA,NA,0.08242,0.08266
ssqr_over_sum,0.075,200,NA,NA,NA,NA,NA,0.327818847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ssqr_eq_ssqd_pval,0.075,200,NA,NA,NA,NA,NA,0.494663379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
match_corr,0.075,200,NA,NA,NA,NA,NA,-0.003188927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
corr_eq_zero_pval,0.075,200,NA,NA,NA,NA,NA,0.510046166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pct_only_matches,0.075,200,NA,NA,NA,NA,NA,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
avg_max_std_diff_bal,0.1,200,0.786637784,0.767806893,0.377292418,0.368569608,0.35934625,0.367250837,0.355551559,0.812654036,0.825801984,0.373068513,0.361293758,0.358200049,0.367132086,0.360873531,0.805997563,0.798620171,0.82778107,0.826891731,0.35723038,0.360608093
avg_max_ks_stat,0.1,200,0.118312688,0.117428467,0.085485503,0.08489731,0.079750721,0.080086581,0.079450311,0.119382965,0.118965377,0.086500093,0.085697901,0.078588079,0.080885875,0.079217391,0.119960483,0.119286576,0.119871472,0.117665887,0.079629534,0.079287889
avg_beta_T,0.1,200,0.003720637,-0.022597957,-0.00224544,-0.004578036,0.002269417,-0.011233404,NA,0.012886954,0.008099458,-0.007202856,-0.005221052,-0.004603635,0.002168896,0.006636012,NA,NA,NA,NA,NA,NA
avg_abs_bias,0.1,200,0.190949467,0.192846358,0.190697113,0.195697191,0.188862328,0.192249915,NA,0.198733567,0.202143625,0.19398947,0.20656573,0.192622707,0.193902987,0.199556228,NA,NA,NA,NA,NA,NA
